position,name,title,semantic_type,source_kind,train_missing_fraction,test_missing_fraction,missing_fraction_difference,train_unique_count,train_min,train_max,train_mean,train_std,test_mean,test_std,train_test_standardized_mean_difference,train_test_tvd,train_test_tvd_basis,constant_including_missing,constant_when_present,exact_duplicate_of,codebook_validation_available,codebook_validation_status,codebook_outside_count_train,codebook_outside_fraction_train,unexpected_nonblank_count_train,unexpected_nonblank_fraction_train,unexpected_values_preview,positive_missing_fraction_development,negative_missing_fraction_development,missing_target_gap,positive_mean_development,negative_mean_development,target_standardized_mean_difference,target_tvd,target_tvd_basis,max_supported_positive_rate_lift
123,CRGVPRB1,"What Is The Major Health Problem, Illness, Disability For Care For Person?",categorical,optional_module,0.9458515550002285,0.9455379917534444,0.00031356324678410985,16,1.0,99.0,12.686965330932013,17.354146974723935,12.70522074869901,17.533719487291975,-0.0010465057226368521,0.0010604417572809299,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9421052631578948,0.9460990774167669,0.00399381425887213,12.833084947839046,12.791007751937984,0.0023906955124931933,0.004207849709990349,exact_values,0.015968038441319582
124,CRGVPERS,Managed personal care,binary,optional_module,0.9459277431544943,0.9455837043673831,0.0003440387871112005,5,1.0,9.0,1.5339006932311334,0.7245798722469252,1.5231854838709677,0.7324102668102535,0.014708479252389224,0.0008409449240071317,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9421052631578948,0.9461868231046932,0.004081559946798374,1.5648286140089418,1.528146595232549,0.050174465940102615,0.004081559946798389,exact_values,0.010923624646173538
125,CRGVHOUS,Managed household tasks,binary,optional_module,0.9459612659423713,0.9456385595041096,0.00032270643826171064,5,1.0,9.0,1.2603767200541394,0.6607165772217578,1.2589976454759502,0.7066480268843907,0.0020159907291704892,0.0008439029571849562,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9421052631578948,0.9462202500334269,0.004114986875532134,1.2846497764530551,1.2560018646569808,0.0435290573070287,0.004131807773298136,exact_values,0.017802115847066452
126,CRGVMST2,Which support do you MOST need that you are not getting?,categorical,optional_module,0.946104499672391,0.9457756973459256,0.00032880232646537166,9,1.0,9.0,5.511789652247668,1.340118272296757,5.455741021750127,1.4014668242664083,0.04087752240101274,0.0010787614075566541,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9421915444348576,0.9463748495788207,0.004183305143963034,5.511940298507462,5.511453950444133,0.0003621878556705995,0.004183305143963049,exact_values,0.04341835931349393
127,CRGVEXPT,Do you expect to have a relative you will need to provide care for?,binary,optional_module,0.8086519267984213,0.8069007762001846,0.001751150598236717,5,1.0,9.0,2.215104797094986,1.4089376665849682,2.2230481511292077,1.4175277704084959,-0.005620671844024765,0.001885420791454247,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.7881363244176014,0.8116267214868298,0.023490397069228397,2.315414375890857,2.2116762415988287,0.07100103122954285,0.026064260487316734,exact_values,0.02568901058835278
128,VIDFCLT2,Difficulty recognizing friend across street,ordinal,optional_module,0.9927682203970927,0.9927499794293237,1.8240967768923255e-05,9,1.0,8.0,1.3619890434049726,0.847904984110661,1.3921815889029003,0.9388836747261807,-0.0337515944237913,0.0001340833501260696,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9895168248490077,0.9930221286268218,0.003505303777814106,1.5390946502057614,1.341317365269461,0.21508253607869302,0.0035220172421809486,exact_values,0.02630918925958635
129,VIREDIF3,Difficulty reading typed text,ordinal,optional_module,0.992789553080287,0.9927865495204746,3.0035598124200646e-06,8,1.0,7.0,1.7252747252747254,1.0744533240949725,1.7110266159695817,1.0621462765801426,0.013336961158755708,0.00013101392436257065,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9895168248490077,0.9930471988233721,0.003530373974364398,1.9382716049382716,1.7157451923076923,0.19467100446205168,0.0035638009030981585,exact_values,0.06068782819586603
130,VIPRFVS2,Last time visited eye care provider,categorical,optional_module,0.992789553080287,0.9927865495204746,3.0035598124200646e-06,8,1.0,9.0,2.4002535925612847,1.0733771780185113,2.400506970849176,1.058156680492569,-0.00023773662090581946,0.00030471483608607297,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9895168248490077,0.9930471988233721,0.003530373974364398,2.4979423868312756,2.4038461538461537,0.08120510826825003,0.0036167626847263498,exact_values,0.07386009136812922
131,VINOCRE2,Reason did not use eye doc past 12 mos,categorical,optional_module,0.9975741691681778,0.9976320865979759,5.7917429798104436e-05,11,1.0,99.0,6.038944723618091,10.414390936818352,6.386100386100386,12.55096020898516,-0.030102997821466793,0.0002102893918455746,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9959447799827438,0.9976350447920845,0.001690264809340758,6.638297872340425,6.141342756183746,0.0418290115754151,0.0017111566397993757,exact_values,0.024905476375778376
132,VIEYEXM2,When last eyexam,categorical,optional_module,0.9942980785347494,0.9941853555069986,0.00011272302775078291,9,1.0,9.0,2.8385889898450025,1.3295261178279798,2.839622641509434,1.3327287403430674,-0.0007765228887365258,0.00024378966716391483,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9938740293356342,0.994242211525605,0.00036818218997081154,2.7183098591549295,2.8476052249637154,-0.0967503950264009,0.0007444218848726726,exact_values,0.015555495971545694
133,VIINSUR2,Eye care health insurance,categorical,optional_module,0.9928078382373109,0.9927956920432625,1.2146194048434644e-05,5,1.0,8.0,1.5885593220338983,1.054347557451823,1.6129441624365481,1.1031496034734312,-0.022598967866712383,9.44545322493468e-05,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9895168248490077,0.9930680906538307,0.0035512658048230117,1.6502057613168724,1.5756479807112718,0.07179496825562214,0.0035554441709147095,exact_values,0.05669792920596704
134,VICTRCT4,Hlth care pro said now have cataracts,categorical,optional_module,0.9928139332896522,0.9928048345660502,9.098723601996817e-06,5,1.0,7.0,2.431297709923664,0.8546560173403661,2.383735705209657,0.8555906413993603,0.055620044475877435,0.00017978632378597677,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9895168248490077,0.9930722690199224,0.00355544417091469,2.251028806584362,2.466224366706876,-0.25996862419953237,0.0035805143674650284,exact_values,0.11964899954235848
135,VIGLUMA2,Hlth care pro EVER said have glaucoma,binary,optional_module,0.9928139332896522,0.9928048345660502,9.098723601996817e-06,4,1.0,7.0,1.955470737913486,0.4120350349289127,1.9453621346886911,0.2996197755496108,0.02806079139182433,6.395692515693219e-05,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9895168248490077,0.9930722690199224,0.00355544417091469,1.9588477366255144,1.9559710494571774,0.005434079652814458,0.0035554441709146874,exact_values,0.03358001537376751
136,VIMACDG2,Hlth care pro EVER said have macular degeneration,binary,optional_module,0.992823075868164,0.9928048345660502,1.8241302113808366e-05,4,1.0,7.0,1.9995753715498938,0.5868334454739034,1.9898348157560355,0.5612640916646852,0.016963961192897305,2.738432641896764e-05,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9895168248490077,0.9930764473860142,0.0035596225370064793,1.9176954732510287,1.9993964996982498,-0.15939113934269117,0.003591692488176017,exact_values,0.03464410484336082
137,CIMEMLOS,Have you experienced confusion or memory loss that is happening more often or is getting worse?,categorical,optional_module,0.7359562375241897,0.7361376498230922,0.00018141229890245025,5,1.0,9.0,1.9422104752891207,0.5974025617237112,1.9392259450469491,0.5912580032346115,0.005021602390031683,0.0006048477535336362,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.6377911993097498,0.745178165530151,0.10738696622040123,1.8745831348261077,1.9509887515167414,-0.11413774754828865,0.10738696622040127,exact_values,0.13955477596567412
138,CDHOUSE,Given up day-to-day chores due to confusion or memory loss,ordinal,optional_module,0.9705669922440459,0.9701405205752476,0.00042647166879827836,8,1.0,9.0,3.981259059846759,1.3582543296315142,3.954378444580527,1.3452192900136732,0.019885751885862602,0.0005514230280019366,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9251509922346851,0.9750008356732184,0.04984984343853327,3.7487031700288185,4.065351830185525,-0.22754014413888773,0.04984984343853327,exact_values,0.24252499687513995
139,CDASSIST,Need assistance with day-to_day activities due to confusion or memory loss,ordinal,optional_module,0.9706035625580934,0.9701496630980353,0.0004538994600581381,8,1.0,9.0,4.0697698527887205,1.2668947381420268,4.032771822358346,1.2807316791581607,0.02904467035433572,0.0007160785441397441,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9251941328731665,0.9750426193341356,0.049848486460969066,3.8292964244521337,4.145320609409008,-0.24417347702353795,0.049848486460969066,exact_values,0.24649005174426025
140,CDHELP,When you need help with day-to-day activities are you able to get it,ordinal,optional_module,0.990601429289774,0.9900712202525165,0.0005302090372575341,8,1.0,9.0,2.205252918287938,1.2835731204289031,2.1703499079189688,1.3064104825893461,0.02695125448736173,0.0008136416762335448,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.969672131147541,0.9926920377055756,0.023019906558034542,2.1578947368421053,2.2144082332761577,-0.044302315647210606,0.023028263290218034,exact_values,0.20648620282160224
141,CDSOCIAL,Does confusion or memory loss interfere with work or social activities,ordinal,optional_module,0.9706523229768236,0.9702045182347617,0.0004478047420618525,8,1.0,9.0,3.999896157840083,1.4006006683589223,3.9512120282295182,1.4047701481808892,0.0347077652291468,0.0006307490930176639,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.925237273511648,0.9750927597272363,0.04985548621558833,3.8343912290825157,4.05787619526925,-0.1561832533662804,0.04985548621558831,exact_values,0.21957382419403387
142,CDDISCUS,Have you discussed your confusion or memory loss with a health care professional?,binary,optional_module,0.9706827982385299,0.9702593733714882,0.0004234248670417218,5,1.0,9.0,1.604989604989605,0.7406352627356707,1.5911466338764217,0.6768366918889168,0.019512161643493644,0.0005087567143024992,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9252804141501294,0.9751220082898783,0.04984159413974887,1.5675519630484989,1.6207591535102452,-0.06870371844459651,0.04984159413974889,exact_values,0.1663343731270739
143,WTCHSALT,Watching Sodium or Salt Intake,categorical,optional_module,0.906693891233791,0.9059874381736897,0.0007064530601013086,5,1.0,9.0,1.4140510174086292,0.6647168503279176,1.4097053389088787,0.6618860217763339,0.0065515742459825565,0.0009352328410332592,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.8874460742018981,0.9086442037705575,0.021198129568659407,1.2805672671521655,1.4333150384193194,-0.22241552691797392,0.03148189823654638,exact_values,0.043881454543917384
144,LONGWTCH,How Long Watching Salt/Sodium Intake,count,optional_module,0.9425998445761653,0.9417255597509577,0.0008742848252075719,137,101.0,999.0,425.9858242633395,121.71973299915086,425.00345152180734,122.71682905137084,0.008037787475585546,0.0025048657938526206,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9144521138912856,0.9455558898248428,0.031103775933557287,426.82702975289965,425.7064466615503,0.009389502571094154,0.032569709711206325,exact_values,0.10799422550226336
145,DRADVISE,Doctor Advised Reduced Sodium/Salt Intake,binary,optional_module,0.9067700793880568,0.9060880059243548,0.000682073463701971,5,1.0,9.0,1.7286872384937237,0.6324375475512389,1.731989875389408,0.6529325268606972,-0.005138157819851458,0.0006851214913899951,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.8877049180327868,0.9087152359941169,0.021010317961330016,1.4729158663081061,1.7631253719046094,-0.42483529088599487,0.04029904886976605,exact_values,0.11469112648487863
146,ASTHMAGE,Age at Asthma Diagnosis,count,optional_module,0.9976198820607372,0.9978789347132447,0.00025905265250758536,73,11.0,99.0,62.92573623559539,33.322036571268164,64.30603448275862,32.299732540776674,-0.04206319943058758,0.0006247487717397793,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9959879206212252,0.9977436823104693,0.001755761689244073,66.91397849462365,61.79074074074074,0.1597661403251303,0.0023421973530486796,exact_values,0.0001416889324577647
147,ASATTACK,Asthma During Past 12 Months,categorical,optional_module,0.9985067121763909,0.9986469066274147,0.0001401944510238673,4,1.0,7.0,1.626530612244898,0.8860081333307255,1.5337837837837838,0.8088659106172393,0.10933073150721288,0.00016761778435135072,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9971527178602243,0.9985751771627223,0.0014224593024979582,1.7121212121212122,1.5865102639296187,0.1233174070121222,0.001422459302497958,exact_values,0.00011469264591447426
148,ASERVIST,Emergency Asthma Care During Past 12 Months,count,optional_module,0.9993051640330961,0.9992777406997687,2.7423333327392108e-05,9,1.0,98.0,60.69298245614035,40.21087554577228,57.74683544303797,40.878166731178574,0.07266203130095111,8.83741910849654e-05,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9985332182916307,0.9993481748896912,0.0008149565980605233,52.794117647058826,64.06410256410257,-0.2767718197563185,0.0008191349641521946,exact_values,6.565545082355684e-05
149,ASDRVIST,Urgent Asthma Treatment During Past 12 Months,count,optional_module,0.9993051640330961,0.9992868832225564,1.8280810539672565e-05,12,1.0,98.0,54.21491228070175,42.064824102172246,56.48717948717949,41.531496725375014,-0.054361745654193556,7.008959130273796e-05,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9985332182916307,0.9993481748896912,0.0008149565980605233,50.8235294117647,54.32692307692308,-0.0828923410425483,0.0008316700624273652,exact_values,6.565545082355684e-05
150,ASRCHKUP,Routine Asthma Care During Past 12 Months,count,optional_module,0.9985158547549027,0.9986560491502025,0.0001401943952997753,19,1.0,99.0,36.794661190965094,41.96800057321214,28.34013605442177,39.811887022355634,0.20669111992772524,0.00029561327055217964,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9971527178602243,0.9985835338949057,0.0014308160346814258,37.54545454545455,36.21828908554572,0.03157042191567943,0.0014934915260572676,exact_values,0.00011536556746170878
151,ASACTLIM,Activities Limited Because of Asthma During Past 12 Months,ordinal,optional_module,0.9985158547549027,0.9986560491502025,0.0001401943952997753,26,1.0,999.0,680.4845995893223,364.34934167815913,710.3809523809524,344.3738344713209,-0.084333307985353,0.00025599838371418766,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9971527178602243,0.9985835338949057,0.0014308160346814258,597.560606060606,690.1828908554572,-0.2453590457120059,0.0015088480128599472,exact_values,0.0520488063989495
152,ASYMPTOM,Asthma Symptoms During Past 30 Days,ordinal,optional_module,0.9985189022810733,0.998674334195778,0.00015543191470468454,9,1.0,9.0,4.242798353909465,2.785673886242092,4.344827586206897,2.691953041412505,-0.03724762665210316,0.00026514001491547903,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9971958584987057,0.9985835338949057,0.0013876753961999944,3.876923076923077,4.283185840707965,-0.15298140411320307,0.0013918537622916983,exact_values,0.00011188674495318796
153,ASNOSLEP,Sleep Difficulty Because of Asthma During Past 30 Days,ordinal,optional_module,0.9989577460496442,0.9990308925844997,7.314653485557265e-05,8,1.0,8.0,5.321637426900585,2.8687772131955636,5.773584905660377,2.6856818777456515,-0.16264486873737913,0.00013104535278593872,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9976704055220017,0.9990515108971788,0.0013811053751771052,5.5,5.180616740088106,0.1145765139773185,0.0014480666660437289,exact_values,0.0001113047783289911
154,ASTHMED3,Days used prescribed preventative asthma med in past 30 days,count,optional_module,0.998521949807244,0.9986834767185657,0.00016152691132176322,7,1.0,9.0,4.418556701030928,2.8682524546650714,4.222222222222222,2.734665438719771,0.0700630286455105,0.00021942606359705646,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9971958584987057,0.9985877122609974,0.0013918537622916727,4.046153846153846,4.511834319526627,-0.16556185736918858,0.0013918537622916757,exact_values,0.00011222321386469836
155,ASINHALR,Times used asthma inhaler during an attack in past 30 days,ordinal,optional_module,0.998521949807244,0.9986834767185657,0.00016152691132176322,10,1.0,9.0,4.927835051546392,3.168294681573488,5.159722222222222,3.067896479956322,-0.07435856902185684,0.00022857036955775198,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9971958584987057,0.9985877122609974,0.0013918537622916727,4.553846153846154,4.92603550295858,-0.11947482483319398,0.0014351018341722049,exact_values,0.00011222321386469836
156,HAREHAB1,Outpatient rehab after heart attack hosp stay,binary,optional_module,0.9976442622701023,0.9978240795765183,0.00017981730641603022,5,1.0,9.0,1.7244501940491592,0.9917563779665592,1.588235294117647,0.6068483773069182,0.16568227793247262,0.00020723930236378696,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9732528041415013,1.0,0.026747195858498718,1.735483870967742,,,0.02674719585849871,exact_values,0.911697929205967
157,STREHAB1,Outpatient rehab after hosp stay for stroke,binary,optional_module,0.9984244289697838,0.998500626262811,7.619729302721368e-05,5,1.0,9.0,1.6479690522243713,0.6280521105670216,1.7804878048780488,1.1155704025394413,-0.14638949479387384,0.00011581485462462609,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9936583261432269,0.9989136248161519,0.005255298672924957,1.6666666666666667,1.65,0.024232855157763133,0.005259477039016689,exact_values,0.0004237338170660493
158,CVDASPRN,Take Aspirin Daily or Every Other Day,binary,optional_module,0.9571944474073171,0.9578895400396785,0.0006950926323614492,5,1.0,9.0,1.709169870425744,0.50477986686176,1.713200173686496,0.5167908904528291,-0.007889859205553565,0.000716425148383397,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9540983606557377,0.9572177095868432,0.0031193489311054368,1.355263157894737,1.7510499072175016,-0.7400951594251944,0.019644928866688092,exact_values,0.12409263438045563
159,ASPUNSAF,Health Makes Taking Aspirin Unsafe,categorical,optional_module,0.9699788196931142,0.9703416560765777,0.0003628363834635717,6,1.0,9.0,2.8559537102832198,0.6833874492077218,2.8307644882860665,0.6956996903890902,0.036528827611183666,0.0007407068374424938,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9845556514236411,0.9681566720149752,0.01639897940866586,2.5754189944134076,2.8762629576171106,-0.3221309406532315,0.018412618028206932,exact_values,0.05923891281252443
160,RLIVPAIN,Take Aspirin to Relieve Pain,binary,optional_module,0.9872217227665443,0.9875478839631008,0.0003261611965564848,5,1.0,9.0,1.8168375864536133,0.5523687184697373,1.81791483113069,0.5676308275007891,-0.0019234734102709285,0.00032920866700297845,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9695427092320966,0.9890652159379596,0.019522506705862974,1.8781869688385269,1.803974016048911,0.13100736825244783,0.01952250670586298,exact_values,0.1391098740757986
161,RDUCHART,Take Aspirin to Reduce Chance of Heart Attack,binary,optional_module,0.9872186752403737,0.9875570264858885,0.0003383512455148452,4,1.0,7.0,1.311874105865522,1.0254357703926358,1.2703894195444525,0.9130037359733418,0.04273033164853613,0.0003474937683026055,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9695427092320966,0.9890610375718679,0.019518328339771296,1.206798866855524,1.346829640947288,-0.13730188942542687,0.02000137918527357,exact_values,0.14987974738778526
162,RDUCSTRK,Take Aspirin to Reduce Chance of Stroke,binary,optional_module,0.9872217227665443,0.9875570264858885,0.00033530371934420433,5,1.0,9.0,1.7140472215597424,1.5756723297937565,1.68626010286554,1.511414581338141,0.01799826299720122,0.00041451855894669617,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.969585849870578,0.9890610375718679,0.019475187701289864,1.6680851063829787,1.710847975553858,-0.02724234511478495,0.01947518770128984,exact_values,0.13767898468634593
163,ARTTODAY,What Can You Do Because of Arthritis or Joint Symptoms,categorical,optional_module,0.955551830801347,0.9559513252086781,0.0003994944073311135,7,1.0,9.0,2.2387384298937265,0.9995100886705113,2.2345371523453714,1.0040363762337952,0.004193830191563902,0.0005486930180661154,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9231233822260569,0.958655067522396,0.0355316852963391,2.5224466891133557,2.1888832743810007,0.3261753821214839,0.0355316852963391,exact_values,0.16772761380708023
164,ARTHWGT,Dr. Suggest Lose Weight for Arthritis or Joint Symptoms,binary,optional_module,0.9555823060630533,0.9559696102542535,0.00038730419120025505,5,1.0,9.0,1.6796569468267581,0.6976224403490043,1.6696428571428572,0.6624419026921038,0.01472098175383128,0.00038730419120024925,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9231665228645384,0.9586884944511298,0.03552197158659143,1.6771476698483998,1.6807929604531202,-0.005030642079328361,0.035521971586591435,exact_values,0.07024321087936854
165,ARTHEXER,Dr. Suggest Use of Physical Activity or Exercise for Arthritis or Joint Symptoms,binary,optional_module,0.9555944961677358,0.9559696102542535,0.0003751140865176916,5,1.0,9.0,1.4947498455836936,0.8251231698135726,1.485672757475083,0.7888618610184379,0.011245207248845509,0.00037511408651770637,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9231665228645384,0.958701029549405,0.035534506684866574,1.5014037057832679,1.4981788749494132,0.0038523095316643744,0.03553450668486659,exact_values,0.06495857516358895
166,ARTHEDU,Ever Taken Class in Managing Arthritis or Joint Symptoms,binary,optional_module,0.9556188763771009,0.9559878952998291,0.0003690189227282259,5,1.0,9.0,1.8970679118313534,0.5271392295630359,1.895513086830079,0.5292529250144764,0.0029436452783445145,0.00038726830484450974,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9231665228645384,0.958730278112047,0.035563755247508655,1.8921953958450308,1.9006783436266073,-0.014660982335368323,0.03556375524750866,exact_values,0.08785686960331805
167,TETANUS,Received Tetanus Shot Since 2005?,categorical,optional_module,0.9082968899995428,0.9075873796615438,0.000709510337999042,7,1.0,9.0,3.4226180585557144,1.596710816804236,3.4519192718638703,1.5895518817008465,-0.01839216795493842,0.0020567365700366563,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.8889559965487489,0.9098433948388822,0.020887398290133308,3.5571095571095572,3.4202159707095516,0.08778303015115177,0.023717786708161066,exact_values,0.03472313929000066
168,HPVADVC2,Have you ever had the HPV vaccination?,categorical,optional_module,0.9753485608057659,0.9747483520602676,0.0006002087454983762,6,1.0,9.0,2.3533193225367786,1.5756449827472414,2.343591600289645,1.5501432476056658,0.006223965158604238,0.0008988992989199435,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.99404659188956,0.9738768551945447,0.020169736695015317,2.4420289855072466,2.355246321177223,0.055273625883783886,0.020183628770854663,exact_values,0.07684731707123799
169,HPVADSHT,How many HPV shots did you receive?,count,optional_module,0.9966507687384766,0.9968366871154426,0.0001859183769660211,6,1.0,99.0,14.443130118289353,27.514264571264427,12.780346820809248,25.78452880878912,0.06236194980858582,0.00025296105506388304,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9995685936151855,0.9963940700628426,0.003174523552342823,10.1,14.417149478563152,-0.17222855869516795,0.0031745235523428506,exact_values,0.07534310751109558
170,SHINGLE2,Have you ever had the shingles or zoster vaccine?,binary,optional_module,0.9366145031770461,0.9365874619442489,2.704123279717585e-05,5,1.0,9.0,1.80013462185682,0.8177957125973534,1.8055074971164937,0.7934483030259151,-0.006668464726864848,0.0008926492219797256,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9018119068162209,0.9397688527878059,0.03795694597158494,1.804920913884007,1.7968782518210198,0.009597623820544559,0.03799037290031875,exact_values,0.05592052903604351
171,HADMAM,Have You Ever Had a Mammogram,categorical,optional_module,0.9481951026254438,0.9485641667961857,0.0003690641707418951,5,1.0,9.0,1.2050120595329137,0.5441036353108257,1.2159616068254533,0.5854933487043321,-0.01937364309406484,0.0005609982488526687,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9602243313201035,0.9472105227971654,0.013013808522938097,1.0921908893709327,1.2107012822542347,-0.21210993175009946,0.013102803755029448,exact_values,0.06664289629464594
172,HOWLONG,How Long since Last Mammogram,ordinal,optional_module,0.9578618556386853,0.9584380914069428,0.0005762357682574937,8,1.0,9.0,1.8502205829174803,1.3612859739764878,1.8488781346238452,1.3755116856571454,0.0009810225858308897,0.0006920066565238916,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9626833477135461,0.9573764874983286,0.005306860215217535,2.1040462427745665,1.83001666503284,0.19001669867031784,0.007045721693448026,exact_values,0.02084897661500784
173,HADPAP2,Ever Had a Pap Test,categorical,optional_module,0.9482133877824676,0.9486098794101244,0.00039649162765686974,5,1.0,9.0,1.1040428411698935,0.5838230091365627,1.1113680839708238,0.6202253780342891,-0.01216213125972162,0.0004574207529939894,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9602243313201035,0.9472230578954406,0.013001273424662951,1.1442516268980478,1.0995962314939434,0.06512184620306145,0.013197226897377649,exact_values,0.022789091807629974
174,LASTPAP2,How Long Since Last Pap Test,ordinal,optional_module,0.9516723299861337,0.9521297506834036,0.00045742069726983914,8,1.0,9.0,2.5959767940471687,1.7183515221147432,2.599694423223835,1.7215969361377648,-0.00216144373513924,0.0006402024451415709,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9630284728213978,0.9507119935820297,0.012316479239368072,3.3302217036172697,2.5495083079009833,0.44582952773072526,0.016686721381847888,exact_values,0.045419752407504656
175,HPVTEST,Have you ever had an HPV test?,count,optional_module,0.9482408155180032,0.9486464495012754,0.00040563398327220224,5,1.0,9.0,3.128827131417805,2.49656059024446,3.1470535873241943,2.501576278460741,-0.007293296365361054,0.0004908746658154758,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9602243313201035,0.9472481280919909,0.01297620322811266,3.3839479392624727,3.1196039603960397,0.10539095811975493,0.013044306629745353,exact_values,0.04045169430629916
176,HPLSTTST,How long since your last HPV test?,ordinal,optional_module,0.9841985768052783,0.9844577112608454,0.00025913445556702275,8,1.0,9.0,2.549662487945998,1.8297583986330435,2.583529411764706,1.8716364062953685,-0.018298375705665712,0.0003840706020763357,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9915012942191544,0.9836249832865356,0.007876310932618868,3.0761421319796955,2.5386578208726718,0.28505784978741344,0.007876310932618839,exact_values,0.05297598383751121
177,HADHYST2,Had Hysterectomy,binary,optional_module,0.9487588949670105,0.9491218606862377,0.0003629657192272262,5,1.0,9.0,1.749316046152016,0.625018954608772,1.7426774483378258,0.6047898220411138,0.010794686166395935,0.0003872586645656669,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9603537532355478,0.9477537103890894,0.012600042846458437,1.5854189336235038,1.7639955214331413,-0.23787293031777237,0.018271826198198213,exact_values,0.040202122850253666
178,PROFEXAM,Ever Had Breast Physical Exam by Doctor,categorical,optional_module,0.9871363920337666,0.9872918933250441,0.00015550129127750445,5,1.0,9.0,1.1359867330016584,0.47688667326414724,1.1712230215827337,0.5747998843909994,-0.06672056999934578,0.00043281508369810365,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9908541846419328,0.9867378660248697,0.004116318617063075,1.1132075471698113,1.1411468178954,-0.06689281453557298,0.004116318617063071,exact_values,0.028896130199973544
179,LENGEXAM,How Long since Last Breast Physical Exam,ordinal,optional_module,0.9886814878022765,0.9891203978825918,0.000438910080315269,8,1.0,9.0,1.8443726440495423,1.3748302277586966,1.9512605042016806,1.4549749800741465,-0.07551404415020196,0.0008106881009881435,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.9918895599654874,0.9883716071667336,0.0035179527987538872,2.3085106382978724,1.836507366151635,0.3044810793745762,0.004168381274874757,exact_values,0.0475688732380248
180,BLDSTOOL,Ever Had Blood Stool Test Using Home Kit,categorical,optional_module,0.8773736419461502,0.8761188162261494,0.0012548257200007962,5,1.0,9.0,1.681072617923356,0.7136698403541555,1.6869372693726938,0.700763310588591,-0.008292236795038743,0.0018188943419276146,exact_values,False,False,,True,checked,0,0.0,0,0.0,[],0.8307592752372736,0.8816436020858404,0.05088432684856681,1.6691307672699465,1.6859422438748852,-0.02197212898167188,0.05088432684856682,exact_values,0.07899830943410392
